,,,,"Fréquence spontanée = 0-5 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL) ",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Cellule à 9280 µm",,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,
,,,,"Fréquence spontanée = 10 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci mécanique : OFF (RR)",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Cellule à 9575 µm",,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,
,,,,"Fréquence spontanée = 5 Hz",,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,
,,,,"Noci mécanique : NO (FR)",,,,,,,,,,,
,,,,"Noci thermique : NO (50:FL/RL)",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"Perfusion @ 18H30",,,,,,,,,,,
