,,,,"Collision:OK (5 ms)",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,"Fréquence spontanée = 28 Hz",,,,,,Réponse,,,,,,
,,,,Réponse,,,,,,"Noci mécanique : ",,,,,,
,,,,"Noci mécanique : OFF (FR) léger",,,,,,"Noci thermique : ",,,,,,
,,,,"Noci thermique : OFF (FL) léger",,,,,,"Tactile : ",,,,,,
,,,,,,,,,,"Injection à nA pendant min",,,,,,
,,,,"Cellule à 9200 µm",,,,,,"Fin injection à ",,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 1 Hz",,,,,,"Cellule à µm",,,,,,
,,,,Réponse,,,,,,Antidromique:NO,,,,,,
,,,,"Noci mécanique : NO (RR)",,,,,,"Fréquence spontanée =  Hz",,,,,,
,,,,"Noci thermique : NO (50:FL)",,,,,,Réponse,,,,,,
,,,,"Tactile : ON (phasique) FL",,,,,,"Noci mécanique : NO (FR/T)",,,,,,
,,,,,,,,,,"Noci thermique : NO (50:FL/RL)",,,,,,
16H50,"5,4 mm",,"1 mm","Cellule D à 8600 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 15 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : ON (RR) léger",,,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL) léger",,,,,,,,,,,,
,,,,"Noci thermique : NO (44:RL) ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule E à 8930 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 2-3 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : ON (FR) léger",,,,,,,,,,,,
,,,,"Noci thermique : ON (50:FL/RL) léger",,,,,,,,,,,,
,,,,"Noci thermique : NO (44:FL) ",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Injection à 4 nA pendant 5 min 30 sec",,,,,,,,,,,,
,,,,"Fin injection à 17H35",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
18H10,"5,2 mm",,"1 mm (D)","Cellule à 8700 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 0-5 Hz",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : NO (RR)",,,,,,,,,,,,
,,,,"Noci thermique : NO (50:FL/RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Cellule à 8770 µm",,,,,,,,,,,,
,,,,Antidromique:NO,,,,,,,,,,,,
,,,,"Fréquence spontanée = 5 Hz (irr)",,,,,,,,,,,,
,,,,Réponse,,,,,,,,,,,,
,,,,"Noci mécanique : NO (RR)",,,,,,,,,,,,
,,,,"Noci thermique : NO (50:RL)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,"Perfusion @ 19H20",,,,,,,,,,,,
